headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
China Evergrande suspends trading shares in Hong Kong.,2022-01-03,nyt://article/24b0b2f5-10a1-529a-bf73-2e8c97f43a31,article,News,Business Day,['Foreign Investments'],,296,Business
"Richard Leakey, Kenyan Fossil Hunter and Conservationist, Dies at 77",2022-01-03,nyt://article/673c15e5-8979-5dca-abc6-6ba529b5f66f,article,Obituary (Obit),World,"['Paleontology', 'Fossils', 'Deaths (Obituaries)', 'Archaeology and Anthropology']",15,889,Obits
Quotation of the Day: Colorado Fire Victims Consider How to Rise From the Ashes and Snow,2022-01-03,nyt://article/2a996b07-7027-5d4d-b321-36bf4909f6dc,article,News,Today’s Paper,[],3,50,Summary
"No Corrections: Jan. 3, 2022",2022-01-03,nyt://article/d2db7dfc-6f67-5acf-93d4-d43cde7d10d3,article,News,Corrections,[],,52,National
What’s on TV This Week: ‘RuPaul’s Drag Race’ and ‘Batman Forever’,2022-01-03,nyt://article/09d54907-cff2-5109-b7f2-b256da51c647,article,News,Arts,"['Television', 'Movies']",4,956,Culture
Word of the Day: assimilate,2022-01-03,nyt://article/e21b8922-b769-538e-ba3f-014b37d3540b,article,News,The Learning Network,[],,379,Learning
Spelling Bee Forum,2022-01-03,nyt://article/54765d85-a954-51f5-b4e6-7543b543eb81,article,News,Crosswords & Games,[],,163,Games
Jurors in the Elizabeth Holmes trial reiterate they are deadlocked on some charges.,2022-01-03,nyt://article/2d8e553b-d641-59df-b4c4-92cd620ab030,article,News,Business Day,"['Securities and Commodities Violations', 'Frauds and Swindling', 'Start-ups', 'Venture Capital']",5,793,Business
Why Eric Adams and Kathy Hochul Might Actually Get Along,2022-01-03,nyt://article/3cc07978-7e72-5659-a8b8-049abdc92a55,article,News,New York,"['Politics and Government', 'Elections, Governors', 'Primaries and Caucuses']",15,1426,Metro
Banks Tiptoe Toward Their Cloud-Based Future,2022-01-03,nyt://article/6a4fbfe5-0434-56a9-a389-9afc8c3413a4,article,News,Business Day,"['Banking and Financial Institutions', 'Cloud Computing', 'Computers and the Internet', 'Regulation and Deregulation of Industry']",1,1413,Business
The Pandemic Brought Seismic Changes. They Changed With It.,2022-01-03,nyt://article/77900979-dce2-5a4a-9307-19c93b29ec6b,article,News,New York,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Disabilities', 'Telemedicine', 'Quarantine (Life and Culture)', 'Books and Literature', 'Telecommuting', 'Medicine and Health', 'Sustainable Living']",1,1487,Metro
Board Diversity Increased in 2021. Some Ask What Took So Long.,2022-01-03,nyt://article/036b189b-1cee-5851-b1a3-f25eb405c880,article,News,Business Day,"['Boards of Directors', 'Appointments and Executive Changes', 'Race and Ethnicity', 'Minorities', 'Women and Girls', 'Corporations', 'Black People', 'Blacks', 'Hispanic-Americans']",1,1557,Business
A New Mayor and a New Relationship Between City Hall and Albany,2022-01-03,nyt://article/1dbc5d92-f6a6-59c8-8abe-e77ca869a7df,article,briefing,New York,"['New Year', 'Elections, Governors', 'Politics and Government']",,1487,Metro
An Evangelical Climate Scientist Wonders What Went Wrong,2022-01-03,nyt://interactive/048ec97e-f5b5-577f-94d2-648799d8cfc3,multimedia,Interactive Feature,Magazine,"['Content Type: Personal Profile', 'Evangelical Movement', 'Global Warming']",13,0,Magazine
"Taiwanese-Born Best Friends Endure a California Adolescence, Side by Side",2022-01-03,nyt://article/846b61ce-c22c-5bb1-9de9-e39db487183b,article,Review,Books,['Books and Literature'],14,678,BookReview
Do You Make New Year’s Resolutions?,2022-01-03,nyt://article/90d573a3-2396-574d-99cb-ef4b2fa2c849,article,News,The Learning Network,[],,664,Learning
Judge John Hodgman on Men and Maiden Names,2022-01-03,nyt://article/f4a11e58-b106-5baf-a5ec-06e5dd2497e7,article,News,Magazine,"['Names, Personal', 'Comedy and Humor']",14,154,Magazine
"Democrats, Voting Rights Are Not the Problem",2022-01-03,nyt://article/6fbe28a4-bbb6-533b-a42d-c3142d2084e0,article,Op-Ed,Opinion,"['Voter Fraud (Election Fraud)', 'Voting Rights, Registration and Requirements', 'United States Politics and Government', 'Debates (Political)']",17,1168,OpEd
"Twitter’s Former C.E.O. Has a ‘Too Bad, So Sad’ Approach to Content Moderation",2022-01-03,nyt://article/a22282a4-8798-53ff-8315-1fa25102d2f3,article,Op-Ed,Opinion,"['audio-neutral-informative', 'Social Media', 'Computers and the Internet', 'Blockchain (Technology)']",,272,OpEd
The Republican Party Is Succeeding Because We Are Not a True Democracy,2022-01-03,nyt://article/1e2a63cb-6b4e-5216-918c-188b6e76d3b5,article,Op-Ed,Opinion,"['Presidential Election of 2020', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Conservatism (US Politics)', 'Constitution (US)', 'Constitutional Amendments', 'Democracy (Theory and Philosophy)']",23,1713,OpEd
"When Faced With Death, People Often Change Their Minds",2022-01-03,nyt://article/84ea0c7c-9343-50d0-ab0a-cb138cd44452,article,Op-Ed,Opinion,"['Living Wills and Health Care Proxies', 'Death and Dying', 'Hospitals']",22,1349,OpEd
Language Mistake in Georgia Death Penalty Law Creates a Daunting Hurdle,2022-01-03,nyt://article/24494baa-58c6-5014-9504-35e288c95a18,article,News,U.S.,"['Intellectual Disabilities', 'Capital Punishment', 'Eighth Amendment (US Constitution)', 'United States Politics and Government']",12,961,Washington
"Skeptics Say, ‘Do Your Own Research.’ It’s Not That Simple.",2022-01-03,nyt://article/ab85946b-d11f-5f69-ad4a-7c0b605507bb,article,Op-Ed,Opinion,"['Rumors and Misinformation', 'Psychology and Psychologists', 'Research']",,1024,OpEd
Diets Make You Feel Bad. Try Training Your Brain Instead.,2022-01-03,nyt://article/1400d588-1178-59b4-b4b5-3ea0027c97a9,article,News,Well,"['Content Type: Service', 'Weight', 'Habits and Routines (Behavior)', 'Diet and Nutrition', 'Anxiety and Stress', 'Food', 'New Year', 'Brain']",6,1493,Well
How the E.U. Allowed Hungary to Become an Illiberal Model,2022-01-03,nyt://article/d1fa42e7-400a-5c9a-ae25-97c8b0ab1a05,article,News,World,"['Politics and Government', 'Treaty of Lisbon (2007)', 'International Relations']",1,1591,Foreign
Celebrating the ‘Great Night of Shiva’ in Kathmandu,2022-01-03,nyt://article/3810ae9c-6afa-5933-82f4-b9c2f884f809,article,News,Travel,"['Temples (Religious)', 'Hinduism', 'Travel and Vacations']",9,764,Travel
Why Therapists Are Worried About Mental Health in America Right Now,2022-01-03,nyt://article/79193dba-d9d1-594a-a9ed-4a3e274bad3f,article,News,Times Insider,"['Therapy and Rehabilitation', 'Mental Health and Disorders']",2,815,Insider
When Three Shots Are Not Enough,2022-01-03,nyt://article/5b411c3d-1f82-5e03-b0e0-31eab2cba2f1,article,News,U.S.,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Immune System', 'Antibodies', 'Coronavirus Risks and Safety Concerns', 'audio-neutral-informative']",1,1353,National
Stress May Be Your Heart’s Worst Enemy,2022-01-03,nyt://article/782cb88a-c693-5af2-a638-7b20f21d02eb,article,News,Well,"['Anxiety and Stress', 'Meditation', 'Heart', 'Blood Pressure', 'Cholesterol', 'Stroke', 'Emotions', 'Psychology and Psychologists', 'Brain', 'Yoga', 'Mental Health and Disorders', 'Tai Chi', 'Research']",7,1033,Well
"For One Rockaways Couple, Lockdown Was a Creative Windfall",2022-01-03,nyt://article/e44387dd-dbd8-586c-ba2d-f84b775a1ccf,article,News,Real Estate,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Quarantine (Life and Culture)', 'Silicone', 'Content Type: Personal Profile']",4,963,RealEstate
This Isn’t the California I Married,2022-01-03,nyt://article/78189fa8-9d74-587b-9fb6-232baf179322,article,News,Magazine,"['Wildfires', 'Forests and Forestry', 'Fires and Firefighters', 'Greenhouse Gas Emissions', 'Global Warming', 'Sustainable Living']",34,6118,Magazine
The Ghost Wolves of Galveston Island,2022-01-03,nyt://article/b0ff79c5-7163-5a11-9bdd-ac7814a5170a,article,News,Science,"['Wolves', 'Endangered and Extinct Species', 'Genetics and Heredity', 'Coyotes', 'Animal Behavior', 'Breeding of Animals', 'Research', 'your-feed-science', 'your-feed-photojournalism', 'your-feed-animals']",1,1648,Science
The child tax credit’s extra help has ended just as a Covid threat rises anew.,2022-01-03,nyt://article/675b2f27-127f-5246-9757-8b1f2641e7b0,article,News,World,[],,364,Business
How Much Do You Know About Russia?,2022-01-03,nyt://interactive/f09faace-dee1-554a-8962-c4c82da764af,multimedia,Interactive Feature,The Learning Network,[],,0,The Learning Network
"Lesson of the Day: ‘In Los Angeles, Glimpses of an Oasis With Deep Immigrant Roots’",2022-01-03,nyt://article/7499f8f6-75e4-5956-b0c2-4c133eeac9e7,article,News,The Learning Network,[],,847,Learning
Why Omicron Is Counterintuitive,2022-01-03,nyt://article/0233061c-1ed7-5ef4-9b61-62cb20a254f5,article,News,Podcasts,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'audio-neutral-informative']",,342,Podcasts
"The pandemic brought seismic changes, and inspired remarkable resilience.",2022-01-03,nyt://article/005a8794-0a2a-5c2a-a120-cb1ad06f121c,article,News,World,[],,311,Metro
Reason for Hope,2022-01-03,nyt://article/0fbfa272-5229-582d-86ae-8f1619f15602,article,briefing,Briefing,"['Coronavirus Omicron Variant', 'Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']",,1301,NYTNow
President Jair Bolsonaro of Brazil Is Hospitalized,2022-01-03,nyt://article/34985c29-4d37-5b8c-99b7-447d658fbd84,article,News,World,[],8,483,Foreign
Online ‘Auction’ Is Latest Attack on Muslim Women in India,2022-01-03,nyt://article/bf10e9ef-00c1-5f10-a1cb-a97c3d8d7689,article,News,World,"['Women and Girls', 'Muslims and Islam', 'Cyberharassment', 'Mobile Applications', 'Threats and Threatening Messages']",6,676,Foreign
How Beijing Has Muted Hong Kong’s Independent Media,2022-01-03,nyt://article/2e53ec7a-34e0-5bf3-9390-a890f84cc170,article,News,World,"['News and News Media', 'Freedom of the Press', 'Shutdowns (Institutional)']",3,1174,Foreign
"As the pandemic wears on Americans, mild disappointments lead to bad behavior.",2022-01-03,nyt://article/03e099be-3230-5390-aa3c-0dac3bcc748e,article,News,World,[],,233,Business
Resolve to Think Bigger in 2022,2022-01-03,nyt://article/d5bfb4a0-9e4d-547d-a490-cbce4f24e5be,article,Op-Ed,Opinion,"['Two Thousand Twenty Two', 'New Year', 'United States Politics and Government']",17,1102,OpEd
Heavy Winter Storm Hits D.C. Area and Knocks Out Power Across Southeast,2022-01-03,nyt://article/2724ebc1-2af2-5229-9a52-edb05a137ea3,article,News,U.S.,"['Snow and Snowstorms', 'Roads and Traffic', 'Power Failures and Blackouts']",9,818,Express
How to Keep Things Open,2022-01-03,nyt://article/c6b7c603-d807-5d82-90bc-ac7ce6a68640,article,News,Business Day,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Delays (Transportation)', 'Coronavirus Return to Office']",,1795,Business
"As Omicron uncertainty mounts, return-to-office plans are being revised again.",2022-01-03,nyt://article/0c8e3b74-b941-5ad2-b032-d860044cad6a,article,News,Business Day,"['Coronavirus Return to Office', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",1,1057,Business
Jobs report and Fed meeting minutes: the week in business.,2022-01-03,nyt://article/84bcf077-b26f-546a-bb35-72c3b7531061,article,News,Business Day,"['United States Economy', 'Labor and Jobs', 'Inflation (Economics)', 'Wages and Salaries']",,212,Business
Pressure Mounts on Tunisia’s President to Salvage the Economy,2022-01-03,nyt://article/493a8bac-f321-5f34-890d-6ac34bcbbeb5,article,News,World,"['Constitutions', 'Economic Conditions and Trends', 'Referendums', 'Human Rights and Human Rights Violations', 'Politics and Government', 'Demonstrations, Protests and Riots']",6,1424,Foreign
Willie Brown on Crime and Street Conditions in San Francisco,2022-01-03,nyt://article/ddcb5b00-cc14-555f-83d4-4c4647a6e788,article,briefing,U.S.,[],,1345,National
What You Get for $2.3 Million in California,2022-01-03,nyt://slideshow/0ec4c730-3fa7-526c-9c8a-80eb1eff74f1,multimedia,Slideshow,Real Estate,['Real Estate and Housing (Residential)'],,0,Real Estate
$2.3 Million Homes in California,2022-01-03,nyt://article/89a1b330-15d0-518e-bbd0-9ffd276424be,article,News,Real Estate,['Real Estate and Housing (Residential)'],,1274,RealEstate
"N.Y.C. schools are ‘staying open,’ Mayor Eric Adams says.",2022-01-03,nyt://article/24ef0317-3445-5bee-8758-52e0a22bd202,article,News,New York,"['Education (K-12)', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)']",,758,Metro
M.T.A. Watchdog Is Named Top Deputy in U.S. Attorney’s Office,2022-01-03,nyt://article/0cba00d0-fc04-5c28-b943-1a5aa12c0558,article,News,New York,"['Appointments and Executive Changes', 'United States Attorneys']",,840,Metro
"Trump Endorses Viktor Orban, Hungary’s Far-Right Prime Minister",2022-01-03,nyt://article/70ec2ce1-ba50-5375-97ae-0175d4cfa8f0,article,News,U.S.,['Endorsements'],7,334,Politics
Suspect in Fire at South African Parliament to Appear in Court,2022-01-03,nyt://article/ac6a220b-3104-5519-993c-69f195ee0e62,article,News,World,"['Fires and Firefighters', 'Historic Buildings and Sites', 'Legislatures and Parliaments']",8,632,Foreign
Snow Blankets D.C. and Knocks Out Power Across Southeast U.S.,2022-01-03,nyt://video/4c0fad77-f126-5448-be88-d5d93d52629b,multimedia,Video,U.S.,['Snow and Snowstorms'],,0,
Exercising to Slim Down? Try Getting Bigger.,2022-01-03,nyt://article/a419a0fb-41ee-5cae-99d5-1866a39442ec,article,News,Well,"['Exercise', 'Women and Girls', 'Health Clubs', 'Weight', 'Muscles']",4,1260,Well
Bowie Estate Sells Songwriting Catalog to Warner Music,2022-01-03,nyt://article/70758af1-f0af-50a3-9207-5549e286d126,article,News,Arts,"['Pop and Rock Music', 'Copyrights and Copyright Violations', 'Mergers, Acquisitions and Divestitures']",2,356,Culture
What to Cook Right Now,2022-01-03,nyt://article/5910e7c1-9f22-5c97-adc8-17de9f7a152a,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,572,Dining
New York A.G. Seeks to Question Trump Children in Fraud Inquiry,2022-01-03,nyt://article/6f71c6d9-224c-5e44-9acc-6d5509479de3,article,News,New York,"['Suits and Litigation (Civil)', 'Attorneys General', 'Frauds and Swindling']",9,846,Metro
"Bridgewater, World’s Largest Hedge Fund, Names New Chief Executives",2022-01-03,nyt://article/f91bf262-845f-549e-80b4-32c2f11c9843,article,News,Business Day,"['Hedge Funds', 'Appointments and Executive Changes']",3,1161,Business
"Airlines cancel more than 3,000 flights on Monday, a busy holiday travel day.",2022-01-03,nyt://article/c0fc8281-bb45-5afc-b5ef-01a07d3315d8,article,News,Business Day,"['AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)', 'Delays (Transportation)', 'Shortages', 'Snow and Snowstorms', 'Labor and Jobs']",1,1039,Business
A Film Captures Jewish Life in a Polish Town Before the Nazis Arrived,2022-01-03,nyt://article/2a21eda6-6f54-526e-8e07-5123880f2a89,article,News,Movies,"['Documentary Films and Programs', 'Sundance Film Festival (Park City, Utah)', 'Holocaust and the Nazi Era', 'Jews and Judaism', 'Books and Literature']",1,1221,Culture
The child tax credit’s extra benefits are ending just as more parents are scrambling for child care.,2022-01-03,nyt://article/79095f96-f3aa-574a-bab9-f1d76ff4071e,article,News,U.S.,[],,547,Business
"In an abrupt reversal, Atlanta’s public schools start the year remotely.",2022-01-03,nyt://article/c3d1a68b-37c4-5b6e-9a98-25ad5e8d6808,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",,261,National
France’s Olympic Teams Get a New Look: Vintage,2022-01-03,nyt://article/507aa117-7ba9-5e5a-9c75-26791424b865,article,News,Sports,"['Olympic Games (2022)', 'Olympic Games (2024)', 'Uniforms']",8,1222,Sports
"‘We Are Staying Open,’ New York City Mayor Says of Schools",2022-01-03,nyt://video/54c60dd4-db28-5359-8f2c-95aba6b87071,multimedia,Video,New York,['Education (K-12)'],,0,
His Job? Clearing New York’s Shorelines of Abandoned Boats,2022-01-03,nyt://article/bd8439f5-5fe9-5c98-87aa-9b825c3db7fd,article,News,New York,"['Abandonment (Property)', 'Boats and Boating', 'Hurricane Sandy (2012)', 'Water', 'Content Type: Personal Profile']",6,1080,Metropolitan
Wordle Is a Love Story,2022-01-03,nyt://article/d7c9656c-244b-51a0-aa96-53bb6485f3ea,article,News,Technology,"['Computer and Video Games', 'Wordle (Puzzle)']",2,786,Culture
Review: ‘The Streets of New York’ Is a Good Old Melodrama,2022-01-03,nyt://article/2b307105-d109-5ebe-8895-a71e196177bd,article,Review,Theater,['Theater'],4,591,Culture
Kathy Hochul Will Propose Term Limits for New York Governors,2022-01-03,nyt://article/b2bef6f0-d8a9-5a05-b4d9-5333ebc1c74d,article,News,New York,"['Politics and Government', 'Budgets and Budgeting', 'Law and Legislation', 'Bail', 'Coronavirus (2019-nCoV)', 'State of the State Message (NYS)', 'Term Limits (Political Office)']",1,1626,Metro
"With no way to identify Omicron and Delta patients, treatment decisions are vexing doctors.",2022-01-03,nyt://article/727164ae-4722-51fc-b3f8-6e9a74f1a93b,article,News,Health,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Coronavirus Delta Variant', 'Tests (Medical)']",,541,Science
Facebook suspends Marjorie Taylor Greene’s account for 24 hours.,2022-01-03,nyt://article/afeea51b-96f3-50de-bf76-7c0413968c8c,article,News,Technology,"['Coronavirus (2019-nCoV)', 'Rumors and Misinformation']",5,411,Business
Apple Becomes First Company to Hit $3 Trillion Market Value,2022-01-03,nyt://article/8cc5843d-e226-52bf-a109-2249a92819b1,article,News,Technology,"['Computers and the Internet', 'Stock Buybacks', 'Stocks and Bonds']",1,957,Business
"‘How Civil Wars Start,’ a Warning About the State of the Union",2022-01-03,nyt://article/592963c4-bb1d-5c83-baa3-1672d13402e2,article,Review,Books,"['Books and Literature', 'United States Politics and Government', 'audio-neutral-informative']",1,1213,Culture
